,xpath,label-key,comment,guidance,index
69,/OBJECT_CONTRACT/OBJECT_DESCR/MAIN_SITE,mainsiteplace_works_delivery,,Map to the item's `.deliveryLocation.description`,
70,/OBJECT_CONTRACT/OBJECT_DESCR/SHORT_DESCR,descr_procurement,,"Map to the lot's `.description`\n\n**F12, F13**: Instead, map to `tender.description`",II.2.4
71,/OBJECT_CONTRACT/OBJECT_DESCR/VAL_OBJECT,value_excl_vat,,Map to the lot's `.value.amount`,
72,/OBJECT_CONTRACT/OBJECT_DESCR/VAL_OBJECT/@CURRENCY,currency,,Map to the lot's `.value.currency`,
73,/OBJECT_CONTRACT/OBJECT_DESCR/DURATION,duration_contract_framework,,,II.2.7
74,/OBJECT_CONTRACT/OBJECT_DESCR/DATE_START,starting,,Map to the lot's `.contractPeriod.startDate`,
75,/OBJECT_CONTRACT/OBJECT_DESCR/DATE_END,end,,Map to the lot's `.contractPeriod.endDate`,
76,/OBJECT_CONTRACT/OBJECT_DESCR/EU_PROGR_RELATED,_yes,https://github.com/open-contracting-archive/trade/tree/master/draft_extensions/budget_isEUFunded https://github.com/open-contracting-archive/trade/tree/master/draft_extensions/budget_EUFunded,"* Get the `Organization` object whose `.name` is 'European Union'. If none exists yet:\n  * [Add a party](../../operations/#add-a-party)\n  * Set its `.name` to 'European Union'\n* Add 'funder' to its `.roles`\n\n* Get the `Finance` object whose `.description` is the *Identification of the project*. If none exists yet:\n  * Add a `Finance` object to the `planning.budget.finance` array\n  * Map the *Identification of the project* to its `.description`\n  * Set its `.id` incrementally\n  * Set its `.financingParty.name` to 'European Union'\n  * Set its `.financingParty.id` to the party's `.id`\n  * Add the lot's `.id` to its `.relatedLots` (**F12, F13**: Instead, do nothing)\n\nIn [future forms](https://github.com/eForms/eForms/issues/181#issuecomment-439861320), this field will be de-emphasized.",
77,/OBJECT_CONTRACT/OBJECT_DESCR/NO_EU_PROGR_RELATED,_no,,"Discard. If there's no party with the role 'funder' and the name 'European Union', then the procurement isn't related to a project and/or programme financed by European Union funds.",
78,/OBJECT_CONTRACT/OBJECT_DESCR/INFO_ADD,info_additional,,Append to the lot's `.description`\n\nThis results in a loss of structure. (WARNING #28),II.2.14
79,/OBJECT_CONTRACT/DATE_PUBLICATION_NOTICE,date_of_contract_notice,,Map to `tender.communication.futureNoticeDate`,II.3
80,/LEFTI,info_legal,,"The standard forms express exclusion grounds and selection criteria in this section as unstructured text. In the introductory note to its [eForms consultation](https://github.com/eForms/eForms), the European Commission had proposed to create an extension to eForms to implement the [European Single Procurement Document (ESPD)](http://ec.europa.eu/growth/single-market/public-procurement/e-procurement/espd/) [Exchange Data Model](https://github.com/ESPD/ESPD-EDM), which expresses this information as structured data, following the model of the [Core Criterion and Core Evidence Vocabulary](https://joinup.ec.europa.eu/solution/core-criterion-and-core-evidence-vocabulary).",III
81,/LEFTI/RULES_CRITERIA,descr_brief_rules,,Map to `tender.otherRequirements.reductionCriteria`,
82,/LEFTI/RESTRICTED_SHELTERED_WORKSHOP,restricted_sheltered_workshop,,Add 'shelteredWorkshop' to the `tender.otherRequirements.reservedParticipation` array,
83,/LEFTI/RESTRICTED_SHELTERED_PROGRAM,restricted_sheltered_program,,Set `tender.contractTerms.reservedExecution` to `true`,
84,/LEFTI/RESERVED_ORGANISATIONS_SERVICE_MISSION,reserved_public_mission,,Add 'publicServiceMissionOrganization' to the `tender.otherRequirements.reservedParticipation` array,
85,/LEFTI/PARTICULAR_PROFESSION,particular_profession_reserved,,"Add a `SelectionCriterion` object to the `tender.selectionCriteria.criteria` array and set its `.type` to 'technical'. If *Reference to the relevant law, regulation or administrative provision* is set, map it to the criterion's `.description`. Otherwise, set the criterion's `.description` to 'Execution of the service is reserved to a particular profession'.",
86,/LEFTI/REFERENCE_TO_LAW,ref_law_reg_prov,,See *Execution of the service is reserved to a particular profession*,
87,/LEFTI/PERFORMANCE_CONDITIONS,other_conditions,,Map to `tender.contractTerms.performanceTerms`,III.2.2
88,/LEFTI/PERFORMANCE_STAFF_QUALIFICATION,staff_responsible_indicate,,Set `tender.otherRequirements.requiresStaffNamesAndQualifications` to `true`,
89,/PROCEDURE,procedure,,,IV
90,/PROCEDURE/PT_OPEN,proctype_open,,"Set `tender.procurementMethod` to 'open', and set `tender.procurementMethodDetails` to 'Open procedure'",
91,/PROCEDURE/PT_RESTRICTED,proctype_restricted,,"Set `tender.procurementMethod` to 'selective', and set `tender.procurementMethodDetails` to 'Restricted procedure'",
92,/PROCEDURE/PT_INVOLVING_NEGOTIATION,proctype_negotiations_involved,,"Set `tender.procurementMethod` to 'selective', and set `tender.procurementMethodDetails` to 'Procedure involving negotiations'",
93,/PROCEDURE/PT_AWARD_CONTRACT_WITHOUT_CALL,award_wo_prior_pub_d1,,"Set `tender.procurementMethod` to 'limited', and set `tender.procurementMethodDetails` to 'Award procedure without prior publication of a call for competition'.\n\n**F03, F21:** See [Annex D1](#annex-d1-general-procurement)\n\n**F06, F22:** See [Annex D2](#annex-d2-utilities)",
94,/PROCEDURE/FRAMEWORK,notice_involves_framework,,Set `tender.techniques.hasFrameworkAgreement` to `true`,
95,/PROCEDURE/FRAMEWORK/JUSTIFICATION,framework_just_four,,Map to `tender.techniques.frameworkAgreement.periodRationale`,
96,/PROCEDURE/URL_NATIONAL_PROCEDURE,url_national_rules,,Map to `tender.procedure.features`,
97,/PROCEDURE/MAIN_FEATURES_AWARD,award_main_features,,Map to `tender.awardCriteriaDetails`,IV.1.11
98,/PROCEDURE/NOTICE_NUMBER_OJ,number_oj,https://github.com/open-contracting-archive/trade/tree/master/draft_extensions/release_relatedNotice,[Reference a previous publication](../../operations/#reference-a-previous-publication),
99,/PROCEDURE/DATE_RECEIPT_TENDERS,date,,Map to the date component of `tender.tenderPeriod.endDate`,
